,bio_group,time_label,scenario,percent_change,sensitivity,sensitivity_negative
1404,hake,spill year,EB-FhTs,-0.0775789367612656,0.007,-0.007
1405,lingcod,spill year,EB-FhTs,-0.0151098450602715,0.0005,-0.0005
1406,pollock,spill year,EB-FhTs,-0.0138166216026347,0.0,-0.0
1407,sandlance,spill year,EB-FhTs,-0.2931035401449408,0.0003,-0.0003
1408,rockfish,spill year,EB-FhTs,-0.0062976028894767,0.0003,-0.0003
1409,pacific herring,spill year,EB-FhTs,-0.0732018656630772,0.08,-0.08
1410,hake,spill year,EB-FhTn,-0.0353599484386535,0.007,-0.007
1411,lingcod,spill year,EB-FhTn,-0.0054140254704104,0.0005,-0.0005
1412,pollock,spill year,EB-FhTn,-0.0047744023432017,0.0,-0.0
1413,sandlance,spill year,EB-FhTn,-0.1791100937096176,0.0003,-0.0003
1414,rockfish,spill year,EB-FhTn,-0.0033204743376136,0.0003,-0.0003
1415,pacific herring,spill year,EB-FhTn,-0.0293809983504722,0.08,-0.08
1416,hake,spill year,JF-FlTs,-0.1506403353034169,0.007,-0.007
1417,lingcod,spill year,JF-FlTs,-0.1032547829243679,0.0005,-0.0005
1418,pollock,spill year,JF-FlTs,-0.1115025341144937,0.0,-0.0
1419,sandlance,spill year,JF-FlTs,-0.0363688359470965,0.0003,-0.0003
1420,rockfish,spill year,JF-FlTs,-0.0733672320486145,0.0003,-0.0003
1421,pacific herring,spill year,JF-FlTs,-0.2897804785704905,0.08,-0.08
1422,hake,spill year,JF-FlTn,-0.12609149612262,0.007,-0.007
1423,lingcod,spill year,JF-FlTn,-0.0755563186180141,0.0005,-0.0005
1424,pollock,spill year,JF-FlTn,-0.0904657187021895,0.0,-0.0
1425,sandlance,spill year,JF-FlTn,-0.0746439603549333,0.0003,-0.0003
1426,rockfish,spill year,JF-FlTn,-0.0405113005633361,0.0003,-0.0003
1427,pacific herring,spill year,JF-FlTn,-0.2192533207987057,0.08,-0.08
1428,hake,spill year,JF-FhTs,-0.064378629343107,0.007,-0.007
1429,lingcod,spill year,JF-FhTs,-0.0374056372942332,0.0005,-0.0005
1430,pollock,spill year,JF-FhTs,-0.0447063700338967,0.0,-0.0
1431,sandlance,spill year,JF-FhTs,-0.0592628071753182,0.0003,-0.0003
1432,rockfish,spill year,JF-FhTs,-0.0210002918069118,0.0003,-0.0003
1433,pacific herring,spill year,JF-FhTs,-0.1134189306501121,0.08,-0.08
1434,hake,spill year,JF-FhTn,-0.1148662395568089,0.007,-0.007
1435,lingcod,spill year,JF-FhTn,-0.0495052451753474,0.0005,-0.0005
1436,pollock,spill year,JF-FhTn,-0.053745332796109,0.0,-0.0
1437,sandlance,spill year,JF-FhTn,-0.1467361828074831,0.0003,-0.0003
1438,rockfish,spill year,JF-FhTn,-0.0380614687528668,0.0003,-0.0003
1439,pacific herring,spill year,JF-FhTn,-0.1736729669231118,0.08,-0.08
1440,hake,10 years later,AP-FlTs,-0.5259637760273937,0.007,-0.007
1441,lingcod,10 years later,AP-FlTs,-0.2376026446137613,0.0005,-0.0005
1442,pollock,10 years later,AP-FlTs,-0.4184283672731604,0.0,-0.0
1443,sandlance,10 years later,AP-FlTs,-0.3229765972424953,0.0003,-0.0003
1444,rockfish,10 years later,AP-FlTs,0.702813097212337,0.0003,-0.0003
1445,pacific herring,10 years later,AP-FlTs,-0.8285639523532773,0.08,-0.08
1446,hake,10 years later,AP-FlTn,0.0747216680293882,0.007,-0.007
1447,lingcod,10 years later,AP-FlTn,-0.1352746894622869,0.0005,-0.0005
1448,pollock,10 years later,AP-FlTn,-0.2056407233843726,0.0,-0.0
1449,sandlance,10 years later,AP-FlTn,1.1038458427163318,0.0003,-0.0003
1450,rockfish,10 years later,AP-FlTn,0.4617639127873196,0.0003,-0.0003
1451,pacific herring,10 years later,AP-FlTn,-0.1877929756264917,0.08,-0.08
1452,hake,10 years later,AP-FhTs,0.1528312132469678,0.007,-0.007
1453,lingcod,10 years later,AP-FhTs,-0.5101257943818671,0.0005,-0.0005
1454,pollock,10 years later,AP-FhTs,-0.9776351471557996,0.0,-0.0
1455,sandlance,10 years later,AP-FhTs,1.66430762757001,0.0003,-0.0003
1456,rockfish,10 years later,AP-FhTs,1.213933704666821,0.0003,-0.0003
1457,pacific herring,10 years later,AP-FhTs,-1.1486644002555015,0.08,-0.08
1458,hake,10 years later,AP-FhTn,0.225812390402682,0.007,-0.007
1459,lingcod,10 years later,AP-FhTn,-0.3475365360849669,0.0005,-0.0005
1460,pollock,10 years later,AP-FhTn,-0.5412713538215973,0.0,-0.0
1461,sandlance,10 years later,AP-FhTn,1.9445082099551252,0.0003,-0.0003
1462,rockfish,10 years later,AP-FhTn,0.6986058105989646,0.0003,-0.0003
1463,pacific herring,10 years later,AP-FhTn,-0.3675465152307899,0.08,-0.08
1464,hake,10 years later,TP-FlTs,0.5549076610851823,0.007,-0.007
1465,lingcod,10 years later,TP-FlTs,-0.5265026092619528,0.0005,-0.0005
1466,pollock,10 years later,TP-FlTs,-1.043427483928452,0.0,-0.0
1467,sandlance,10 years later,TP-FlTs,2.7303995744600376,0.0003,-0.0003
1468,rockfish,10 years later,TP-FlTs,1.4404637589187783,0.0003,-0.0003
1469,pacific herring,10 years later,TP-FlTs,-0.5139428357582776,0.08,-0.08
1470,hake,10 years later,TP-FlTn,-0.0864670541918588,0.007,-0.007
1471,lingcod,10 years later,TP-FlTn,-0.4202248527686336,0.0005,-0.0005
1472,pollock,10 years later,TP-FlTn,-1.1754500997164483,0.0,-0.0
1473,sandlance,10 years later,TP-FlTn,1.7838885391961832,0.0003,-0.0003
1474,rockfish,10 years later,TP-FlTn,1.1619301254739554,0.0003,-0.0003
1475,pacific herring,10 years later,TP-FlTn,-0.4489962996789732,0.08,-0.08
1476,hake,10 years later,TP-FhTs,-0.5145673164473962,0.007,-0.007
1477,lingcod,10 years later,TP-FhTs,-0.3338560320953831,0.0005,-0.0005
1478,pollock,10 years later,TP-FhTs,-0.8417356766213858,0.0,-0.0
1479,sandlance,10 years later,TP-FhTs,3.1382423503255814,0.0003,-0.0003
1480,rockfish,10 years later,TP-FhTs,1.458463605376078,0.0003,-0.0003
1481,pacific herring,10 years later,TP-FhTs,-0.4027416951006324,0.08,-0.08
1482,hake,10 years later,TP-FhTn,0.2477274708521837,0.007,-0.007
1483,lingcod,10 years later,TP-FhTn,-0.6509696018298439,0.0005,-0.0005
1484,pollock,10 years later,TP-FhTn,-1.1497696707293712,0.0,-0.0
1485,sandlance,10 years later,TP-FhTn,3.017888116129784,0.0003,-0.0003
1486,rockfish,10 years later,TP-FhTn,2.2357637306333453,0.0003,-0.0003
1487,pacific herring,10 years later,TP-FhTn,-0.7953975907678823,0.08,-0.08
1488,hake,10 years later,EB-FlTs,-1.0005764703440556,0.007,-0.007
1489,lingcod,10 years later,EB-FlTs,-0.4310848460220672,0.0005,-0.0005
1490,pollock,10 years later,EB-FlTs,-0.6653132272715899,0.0,-0.0
1491,sandlance,10 years later,EB-FlTs,-5.4080113946147526,0.0003,-0.0003
1492,rockfish,10 years later,EB-FlTs,1.147847395470224,0.0003,-0.0003
1493,pacific herring,10 years later,EB-FlTs,-1.258720885657748,0.08,-0.08
1494,hake,10 years later,EB-FlTn,-0.7839540080642602,0.007,-0.007
1495,lingcod,10 years later,EB-FlTn,-0.4346475366878666,0.0005,-0.0005
1496,pollock,10 years later,EB-FlTn,-0.6696450008195642,0.0,-0.0
1497,sandlance,10 years later,EB-FlTn,-2.663702489262053,0.0003,-0.0003
1498,rockfish,10 years later,EB-FlTn,1.0521262071218245,0.0003,-0.0003
1499,pacific herring,10 years later,EB-FlTn,-1.273329327779412,0.08,-0.08
1500,hake,10 years later,EB-FhTs,-0.7650386799294939,0.007,-0.007
1501,lingcod,10 years later,EB-FhTs,-0.3526632037444444,0.0005,-0.0005
1502,pollock,10 years later,EB-FhTs,-0.4436430263204505,0.0,-0.0
1503,sandlance,10 years later,EB-FhTs,-5.340793613842102,0.0003,-0.0003
1504,rockfish,10 years later,EB-FhTs,0.6325635016986009,0.0003,-0.0003
1505,pacific herring,10 years later,EB-FhTs,-1.1202625909231103,0.08,-0.08
1506,hake,10 years later,EB-FhTn,-0.5140539188162485,0.007,-0.007
1507,lingcod,10 years later,EB-FhTn,-0.2068193757254366,0.0005,-0.0005
1508,pollock,10 years later,EB-FhTn,-0.3207697871046866,0.0,-0.0
1509,sandlance,10 years later,EB-FhTn,-2.603201774919571,0.0003,-0.0003
1510,rockfish,10 years later,EB-FhTn,0.2038367313934419,0.0003,-0.0003
1511,pacific herring,10 years later,EB-FhTn,-0.8127337000471181,0.08,-0.08
1512,hake,10 years later,JF-FlTs,0.2594331269877514,0.007,-0.007
1513,lingcod,10 years later,JF-FlTs,-0.3015601717330829,0.0005,-0.0005
1514,pollock,10 years later,JF-FlTs,-0.4451571447309154,0.0,-0.0
1515,sandlance,10 years later,JF-FlTs,0.9573915890179496,0.0003,-0.0003
1516,rockfish,10 years later,JF-FlTs,0.3623835713221435,0.0003,-0.0003
1517,pacific herring,10 years later,JF-FlTs,-0.24288433513866,0.08,-0.08
1518,hake,10 years later,JF-FlTn,0.2998483503343752,0.007,-0.007
1519,lingcod,10 years later,JF-FlTn,-0.2430393903709493,0.0005,-0.0005
1520,pollock,10 years later,JF-FlTn,-0.4235032379302927,0.0,-0.0
1521,sandlance,10 years later,JF-FlTn,0.790310648689328,0.0003,-0.0003
1522,rockfish,10 years later,JF-FlTn,0.4017730303893618,0.0003,-0.0003
1523,pacific herring,10 years later,JF-FlTn,-0.1981608304608251,0.08,-0.08
1524,hake,10 years later,JF-FhTs,0.2789668002231083,0.007,-0.007
1525,lingcod,10 years later,JF-FhTs,-0.2498393662939768,0.0005,-0.0005
1526,pollock,10 years later,JF-FhTs,-0.3767595915876842,0.0,-0.0
1527,sandlance,10 years later,JF-FhTs,1.3068905000065507,0.0003,-0.0003
1528,rockfish,10 years later,JF-FhTs,0.4076381003086194,0.0003,-0.0003
1529,pacific herring,10 years later,JF-FhTs,-0.2348581842761177,0.08,-0.08
1530,hake,10 years later,JF-FhTn,0.0012407495737598,0.007,-0.007
1531,lingcod,10 years later,JF-FhTn,-0.3474996881002767,0.0005,-0.0005
1532,pollock,10 years later,JF-FhTn,-0.4685775767049271,0.0,-0.0
1533,sandlance,10 years later,JF-FhTn,1.347019894883905,0.0003,-0.0003
1534,rockfish,10 years later,JF-FhTn,0.5486054256029571,0.0003,-0.0003
1535,pacific herring,10 years later,JF-FhTn,-0.425593825910261,0.08,-0.08
1536,hake,20 years later,AP-FlTs,-0.6797080210314267,0.007,-0.007
1537,lingcod,20 years later,AP-FlTs,-0.3199926246606632,0.0005,-0.0005
1538,pollock,20 years later,AP-FlTs,-0.9260281558884512,0.0,-0.0
1539,sandlance,20 years later,AP-FlTs,-0.4296548418736675,0.0003,-0.0003
1540,rockfish,20 years later,AP-FlTs,1.1761280319021958,0.0003,-0.0003
1541,pacific herring,20 years later,AP-FlTs,-0.5486721085111302,0.08,-0.08
1542,hake,20 years later,AP-FlTn,-0.1062350230343811,0.007,-0.007
1543,lingcod,20 years later,AP-FlTn,-0.1832350409914418,0.0005,-0.0005
1544,pollock,20 years later,AP-FlTn,-0.2759933682746895,0.0,-0.0
1545,sandlance,20 years later,AP-FlTn,-4.198632268161981,0.0003,-0.0003
1546,rockfish,20 years later,AP-FlTn,0.4680771539975792,0.0003,-0.0003
1547,pacific herring,20 years later,AP-FlTn,-0.6481670801928929,0.08,-0.08
1548,hake,20 years later,AP-FhTs,0.6751643828754827,0.007,-0.007
1549,lingcod,20 years later,AP-FhTs,-0.899529440293394,0.0005,-0.0005
1550,pollock,20 years later,AP-FhTs,-0.3533596772570291,0.0,-0.0
1551,sandlance,20 years later,AP-FhTs,-7.104700527678609,0.0003,-0.0003
1552,rockfish,20 years later,AP-FhTs,1.36434937216803,0.0003,-0.0003
1553,pacific herring,20 years later,AP-FhTs,-1.6430535803694082,0.08,-0.08
1554,hake,20 years later,AP-FhTn,0.5998860796338811,0.007,-0.007
1555,lingcod,20 years later,AP-FhTn,-0.6437279268770402,0.0005,-0.0005
1556,pollock,20 years later,AP-FhTn,0.0072320167332795,0.0,-0.0
1557,sandlance,20 years later,AP-FhTn,-4.611011069233268,0.0003,-0.0003
1558,rockfish,20 years later,AP-FhTn,1.1453077707670425,0.0003,-0.0003
1559,pacific herring,20 years later,AP-FhTn,-1.3729070529750975,0.08,-0.08
1560,hake,20 years later,TP-FlTs,0.7424235213009556,0.007,-0.007
1561,lingcod,20 years later,TP-FlTs,-0.84964134340192,0.0005,-0.0005
1562,pollock,20 years later,TP-FlTs,-1.2508770589827145,0.0,-0.0
1563,sandlance,20 years later,TP-FlTs,-3.213976248188932,0.0003,-0.0003
1564,rockfish,20 years later,TP-FlTs,2.635912081062629,0.0003,-0.0003
1565,pacific herring,20 years later,TP-FlTs,-1.2555196427920856,0.08,-0.08
1566,hake,20 years later,TP-FlTn,0.8229801513121183,0.007,-0.007
1567,lingcod,20 years later,TP-FlTn,-0.7840795474564278,0.0005,-0.0005
1568,pollock,20 years later,TP-FlTn,-1.7928830607138095,0.0,-0.0
1569,sandlance,20 years later,TP-FlTn,-7.627611809430137,0.0003,-0.0003
1570,rockfish,20 years later,TP-FlTn,2.20624398985592,0.0003,-0.0003
1571,pacific herring,20 years later,TP-FlTn,-1.5773428222676322,0.08,-0.08
1572,hake,20 years later,TP-FhTs,-0.4710607196470507,0.007,-0.007
1573,lingcod,20 years later,TP-FhTs,-0.5844230930739502,0.0005,-0.0005
1574,pollock,20 years later,TP-FhTs,-2.0614077111180307,0.0,-0.0
1575,sandlance,20 years later,TP-FhTs,-0.4154824293159244,0.0003,-0.0003
1576,rockfish,20 years later,TP-FhTs,3.302876633577057,0.0003,-0.0003
1577,pacific herring,20 years later,TP-FhTs,-1.192011300207986,0.08,-0.08
1578,hake,20 years later,TP-FhTn,0.6482850078029812,0.007,-0.007
1579,lingcod,20 years later,TP-FhTn,-0.928061855166612,0.0005,-0.0005
1580,pollock,20 years later,TP-FhTn,-1.5632932814888592,0.0,-0.0
1581,sandlance,20 years later,TP-FhTn,-6.981022100716314,0.0003,-0.0003
1582,rockfish,20 years later,TP-FhTn,3.076132365454926,0.0003,-0.0003
1583,pacific herring,20 years later,TP-FhTn,-1.4840543643641966,0.08,-0.08
1584,hake,20 years later,EB-FlTs,-1.8145845256028792,0.007,-0.007
1585,lingcod,20 years later,EB-FlTs,-0.7436779566499574,0.0005,-0.0005
1586,pollock,20 years later,EB-FlTs,-2.627743924413508,0.0,-0.0
1587,sandlance,20 years later,EB-FlTs,-3.768981905158518,0.0003,-0.0003
1588,rockfish,20 years later,EB-FlTs,2.0958582354698407,0.0003,-0.0003
1589,pacific herring,20 years later,EB-FlTs,-1.3804141030875503,0.08,-0.08
1590,hake,20 years later,EB-FlTn,-1.3867253393089185,0.007,-0.007
1591,lingcod,20 years later,EB-FlTn,-0.9002521260592236,0.0005,-0.0005
1592,pollock,20 years later,EB-FlTn,-1.972484019637848,0.0,-0.0
1593,sandlance,20 years later,EB-FlTn,-5.1873028178499725,0.0003,-0.0003
1594,rockfish,20 years later,EB-FlTn,1.6168306409115096,0.0003,-0.0003
1595,pacific herring,20 years later,EB-FlTn,-1.7862250469614929,0.08,-0.08
1596,hake,20 years later,EB-FhTs,-1.919541957031689,0.007,-0.007
1597,lingcod,20 years later,EB-FhTs,-0.8795439566159026,0.0005,-0.0005
1598,pollock,20 years later,EB-FhTs,-1.9504875790095568,0.0,-0.0
1599,sandlance,20 years later,EB-FhTs,-3.8475030065386897,0.0003,-0.0003
1600,rockfish,20 years later,EB-FhTs,1.2168467288212026,0.0003,-0.0003
1601,pacific herring,20 years later,EB-FhTs,-1.5741523571549751,0.08,-0.08
1602,hake,20 years later,EB-FhTn,-1.2576512350666715,0.007,-0.007
1603,lingcod,20 years later,EB-FhTn,-0.6438269944992969,0.0005,-0.0005
1604,pollock,20 years later,EB-FhTn,-1.7878263761079978,0.0,-0.0
1605,sandlance,20 years later,EB-FhTn,-1.858493369667277,0.0003,-0.0003
1606,rockfish,20 years later,EB-FhTn,0.826564782107344,0.0003,-0.0003
1607,pacific herring,20 years later,EB-FhTn,-1.1248214797359335,0.08,-0.08
1608,hake,20 years later,JF-FlTs,1.235164036457575,0.007,-0.007
1609,lingcod,20 years later,JF-FlTs,-0.3768742280985815,0.0005,-0.0005
1610,pollock,20 years later,JF-FlTs,-0.4736616295792739,0.0,-0.0
1611,sandlance,20 years later,JF-FlTs,-5.145562692073804,0.0003,-0.0003
1612,rockfish,20 years later,JF-FlTs,0.524416703777526,0.0003,-0.0003
1613,pacific herring,20 years later,JF-FlTs,-0.3172067732860162,0.08,-0.08
1614,hake,20 years later,JF-FlTn,1.2525420771962947,0.007,-0.007
1615,lingcod,20 years later,JF-FlTn,-0.3426144010875731,0.0005,-0.0005
1616,pollock,20 years later,JF-FlTn,-0.4779643591699202,0.0,-0.0
1617,sandlance,20 years later,JF-FlTn,-3.8185415512982033,0.0003,-0.0003
1618,rockfish,20 years later,JF-FlTn,0.4960857120227047,0.0003,-0.0003
1619,pacific herring,20 years later,JF-FlTn,-0.2677298665003957,0.08,-0.08
1620,hake,20 years later,JF-FhTs,1.244154862323528,0.007,-0.007
1621,lingcod,20 years later,JF-FhTs,-0.3302356181452293,0.0005,-0.0005
1622,pollock,20 years later,JF-FhTs,-0.2874115557754519,0.0,-0.0
1623,sandlance,20 years later,JF-FhTs,-4.263865234211563,0.0003,-0.0003
1624,rockfish,20 years later,JF-FhTs,0.5965633170041784,0.0003,-0.0003
1625,pacific herring,20 years later,JF-FhTs,-0.2497174246084887,0.08,-0.08
1626,hake,20 years later,JF-FhTn,1.0281183194040069,0.007,-0.007
1627,lingcod,20 years later,JF-FhTn,-0.4047748194087441,0.0005,-0.0005
1628,pollock,20 years later,JF-FhTn,-0.4647205952049704,0.0,-0.0
1629,sandlance,20 years later,JF-FhTn,-5.200077993972942,0.0003,-0.0003
1630,rockfish,20 years later,JF-FhTn,0.7467885330002078,0.0003,-0.0003
1631,pacific herring,20 years later,JF-FhTn,-0.4155751836037213,0.08,-0.08
1632,gelatinous zooplantkon,spill year,AP-FlTs,0.0080360533078582,0.004,-0.004
1633,microzooplankton,spill year,AP-FlTs,0.0008905373497514,0.001,-0.001
1634,mesozooplankton,spill year,AP-FlTs,-0.8550264451635425,0.003,-0.003
1635,diatoms,spill year,AP-FlTs,0.0893406453502221,0.09,-0.09
1636,picophytoplankton,spill year,AP-FlTs,-0.2792753780218149,0.004,-0.004
1637,pelagic bacteria,spill year,AP-FlTs,-0.1617648454590226,0.002,-0.002
1638,gelatinous zooplantkon,spill year,AP-FlTn,-0.4830725925192847,0.004,-0.004
1639,microzooplankton,spill year,AP-FlTn,-0.0507429719434404,0.001,-0.001
1640,mesozooplankton,spill year,AP-FlTn,-0.649185384563411,0.003,-0.003
1641,diatoms,spill year,AP-FlTn,-0.3977390314522933,0.09,-0.09
1642,picophytoplankton,spill year,AP-FlTn,-0.1346454751215198,0.004,-0.004
1643,pelagic bacteria,spill year,AP-FlTn,-0.058228002755345,0.002,-0.002
1644,gelatinous zooplantkon,spill year,AP-FhTs,-0.4715398545641736,0.004,-0.004
1645,microzooplankton,spill year,AP-FhTs,0.0028699429277301,0.001,-0.001
1646,mesozooplankton,spill year,AP-FhTs,-0.9066110250695704,0.003,-0.003
1647,diatoms,spill year,AP-FhTs,-0.46965404015471,0.09,-0.09
1648,picophytoplankton,spill year,AP-FhTs,-0.3211347004130283,0.004,-0.004
1649,pelagic bacteria,spill year,AP-FhTs,-0.0886175453795878,0.002,-0.002
1650,gelatinous zooplantkon,spill year,AP-FhTn,-0.3605727580759499,0.004,-0.004
1651,microzooplankton,spill year,AP-FhTn,0.0018862850968748,0.001,-0.001
1652,mesozooplankton,spill year,AP-FhTn,-0.5981164518297111,0.003,-0.003
1653,diatoms,spill year,AP-FhTn,-0.2940038664200117,0.09,-0.09
1654,picophytoplankton,spill year,AP-FhTn,-0.1554981671105793,0.004,-0.004
1655,pelagic bacteria,spill year,AP-FhTn,-0.0487558511239605,0.002,-0.002
1656,gelatinous zooplantkon,spill year,TP-FlTs,-2.3736615391266813,0.004,-0.004
1657,microzooplankton,spill year,TP-FlTs,-0.1495706473325753,0.001,-0.001
1658,mesozooplankton,spill year,TP-FlTs,-1.8221334267508604,0.003,-0.003
1659,diatoms,spill year,TP-FlTs,-2.1084510567726977,0.09,-0.09
1660,picophytoplankton,spill year,TP-FlTs,-0.573498923883764,0.004,-0.004
1661,pelagic bacteria,spill year,TP-FlTs,-0.1710627606531845,0.002,-0.002
1662,gelatinous zooplantkon,spill year,TP-FlTn,-2.8078620970734325,0.004,-0.004
1663,microzooplankton,spill year,TP-FlTn,-0.0761066573050306,0.001,-0.001
1664,mesozooplankton,spill year,TP-FlTn,-1.597916745420891,0.003,-0.003
1665,diatoms,spill year,TP-FlTn,-2.144517905560195,0.09,-0.09
1666,picophytoplankton,spill year,TP-FlTn,-0.6219187757879774,0.004,-0.004
1667,pelagic bacteria,spill year,TP-FlTn,-0.1574206223739715,0.002,-0.002
1668,gelatinous zooplantkon,spill year,TP-FhTs,-1.4329084966445582,0.004,-0.004
1669,microzooplankton,spill year,TP-FhTs,0.0051390155935582,0.001,-0.001
1670,mesozooplankton,spill year,TP-FhTs,-1.583205451385017,0.003,-0.003
1671,diatoms,spill year,TP-FhTs,-0.5758721108881759,0.09,-0.09
1672,picophytoplankton,spill year,TP-FhTs,-0.4951695471505313,0.004,-0.004
1673,pelagic bacteria,spill year,TP-FhTs,-0.1500796628680412,0.002,-0.002
1674,gelatinous zooplantkon,spill year,TP-FhTn,-0.7144011118229265,0.004,-0.004
1675,microzooplankton,spill year,TP-FhTn,0.0090387421862736,0.001,-0.001
1676,mesozooplankton,spill year,TP-FhTn,-1.8495409906067903,0.003,-0.003
1677,diatoms,spill year,TP-FhTn,-1.0149308138008073,0.09,-0.09
1678,picophytoplankton,spill year,TP-FhTn,-0.3932307980484606,0.004,-0.004
1679,pelagic bacteria,spill year,TP-FhTn,-0.1930492854044341,0.002,-0.002
1680,gelatinous zooplantkon,spill year,EB-FlTs,0.0099872313513493,0.004,-0.004
1681,microzooplankton,spill year,EB-FlTs,-0.6153693553598183,0.001,-0.001
1682,mesozooplankton,spill year,EB-FlTs,-1.82299378259837,0.003,-0.003
1683,diatoms,spill year,EB-FlTs,-0.417530301026503,0.09,-0.09
1684,picophytoplankton,spill year,EB-FlTs,-0.4445457265471186,0.004,-0.004
1685,pelagic bacteria,spill year,EB-FlTs,-0.3164850528297402,0.002,-0.002
1686,gelatinous zooplantkon,spill year,EB-FlTn,-0.4698490817166334,0.004,-0.004
1687,microzooplankton,spill year,EB-FlTn,-0.5608840562078998,0.001,-0.001
1688,mesozooplankton,spill year,EB-FlTn,-1.6089996406643547,0.003,-0.003
1689,diatoms,spill year,EB-FlTn,-0.1239475485281249,0.09,-0.09
1690,picophytoplankton,spill year,EB-FlTn,-0.698992296768497,0.004,-0.004
1691,pelagic bacteria,spill year,EB-FlTn,-0.3601719293478189,0.002,-0.002
1692,gelatinous zooplantkon,spill year,EB-FhTs,0.0025346782841273,0.004,-0.004
1693,microzooplankton,spill year,EB-FhTs,-0.1346494260924258,0.001,-0.001
1694,mesozooplankton,spill year,EB-FhTs,-0.8735572894695065,0.003,-0.003
1695,diatoms,spill year,EB-FhTs,-0.0770672821162832,0.09,-0.09
1696,picophytoplankton,spill year,EB-FhTs,-0.2456595055920774,0.004,-0.004
1697,pelagic bacteria,spill year,EB-FhTs,-0.0919837082960506,0.002,-0.002
1698,gelatinous zooplantkon,spill year,EB-FhTn,0.0008859600762356,0.004,-0.004
1699,microzooplankton,spill year,EB-FhTn,-0.1274837800284589,0.001,-0.001
1700,mesozooplankton,spill year,EB-FhTn,-0.2507419511107223,0.003,-0.003
1701,diatoms,spill year,EB-FhTn,-0.1026138504079177,0.09,-0.09
1702,picophytoplankton,spill year,EB-FhTn,-0.0949045534626158,0.004,-0.004
1703,pelagic bacteria,spill year,EB-FhTn,-0.0297859079759654,0.002,-0.002
1704,gelatinous zooplantkon,spill year,JF-FlTs,-0.037891205520113,0.004,-0.004
1705,microzooplankton,spill year,JF-FlTs,0.083349879477379,0.001,-0.001
1706,mesozooplankton,spill year,JF-FlTs,-0.1281969705802743,0.003,-0.003
1707,diatoms,spill year,JF-FlTs,-0.7567913833099071,0.09,-0.09
1708,picophytoplankton,spill year,JF-FlTs,0.0191029947349319,0.004,-0.004
1709,pelagic bacteria,spill year,JF-FlTs,0.0129368908192484,0.002,-0.002
1710,gelatinous zooplantkon,spill year,JF-FlTn,-0.046285826799064,0.004,-0.004
1711,microzooplankton,spill year,JF-FlTn,0.0787256624219301,0.001,-0.001
1712,mesozooplankton,spill year,JF-FlTn,-0.1511014550149347,0.003,-0.003
1713,diatoms,spill year,JF-FlTn,-0.7846905484842015,0.09,-0.09
1714,picophytoplankton,spill year,JF-FlTn,0.0046167658224405,0.004,-0.004
1715,pelagic bacteria,spill year,JF-FlTn,0.0071443919114955,0.002,-0.002
1716,gelatinous zooplantkon,spill year,JF-FhTs,-0.0383292385370381,0.004,-0.004
1717,microzooplankton,spill year,JF-FhTs,0.0298285112702467,0.001,-0.001
1718,mesozooplankton,spill year,JF-FhTs,-0.1047148587565605,0.003,-0.003
1719,diatoms,spill year,JF-FhTs,-0.4604577855422009,0.09,-0.09
1720,picophytoplankton,spill year,JF-FhTs,0.0074232994968115,0.004,-0.004
1721,pelagic bacteria,spill year,JF-FhTs,-0.0019197283728455,0.002,-0.002
1722,gelatinous zooplantkon,spill year,JF-FhTn,-0.0061880285584292,0.004,-0.004
1723,microzooplankton,spill year,JF-FhTn,0.0135247725042697,0.001,-0.001
1724,mesozooplankton,spill year,JF-FhTn,-0.2942240031355014,0.003,-0.003
1725,diatoms,spill year,JF-FhTn,-0.4633470374811765,0.09,-0.09
1726,picophytoplankton,spill year,JF-FhTn,0.0186029423167477,0.004,-0.004
1727,pelagic bacteria,spill year,JF-FhTn,-0.0129835897110242,0.002,-0.002
1728,gelatinous zooplantkon,10 years later,AP-FlTs,-6.481831926725102,0.004,-0.004
1729,microzooplankton,10 years later,AP-FlTs,-0.0150322437284189,0.001,-0.001
1730,mesozooplankton,10 years later,AP-FlTs,-0.554106333005544,0.003,-0.003
1731,diatoms,10 years later,AP-FlTs,0.1590593490328862,0.09,-0.09
1732,picophytoplankton,10 years later,AP-FlTs,-0.9936272422094716,0.004,-0.004
1733,pelagic bacteria,10 years later,AP-FlTs,0.7757663323793684,0.002,-0.002
1734,gelatinous zooplantkon,10 years later,AP-FlTn,-0.2406773291333874,0.004,-0.004
1735,microzooplankton,10 years later,AP-FlTn,8.836000042755643e-06,0.001,-0.001
1736,mesozooplankton,10 years later,AP-FlTn,0.4278503577948012,0.003,-0.003
1737,diatoms,10 years later,AP-FlTn,-0.0823419033832872,0.09,-0.09
1738,picophytoplankton,10 years later,AP-FlTn,-0.6651914510023227,0.004,-0.004
1739,pelagic bacteria,10 years later,AP-FlTn,-0.184971286334179,0.002,-0.002
1740,gelatinous zooplantkon,10 years later,AP-FhTs,-10.460551666746188,0.004,-0.004
1741,microzooplankton,10 years later,AP-FhTs,-3.767888399187802,0.001,-0.001
1742,mesozooplankton,10 years later,AP-FhTs,0.2627181964383718,0.003,-0.003
1743,diatoms,10 years later,AP-FhTs,-0.7047686246392848,0.09,-0.09
1744,picophytoplankton,10 years later,AP-FhTs,-0.692282137577771,0.004,-0.004
1745,pelagic bacteria,10 years later,AP-FhTs,1.405223905950348,0.002,-0.002
1746,gelatinous zooplantkon,10 years later,AP-FhTn,-1.4522853901379085,0.004,-0.004
